ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
11;1;LOGO CREW - Bluza - true black;Ubrania;149;1;149;1;;;;;RF-demo_12;RF-demo_12;GAP;GAP;1925249608628;;0;1.14;3.76;1.19;1.08;5;1;both;16;;;LOGO CREW - Bluza - true black,  GAP;LOGO CREW - Bluza - true black  Firma GAP  Rozmiary: , XS, S, M, L, XL, XXL;gap,logo,crew;LOGO CREW - Bluza - true black;gap logo crew bluza gp022s036;clothing - LOGO CREW - Bluza - true black;gap-logo-crew-bluza-gp022s036-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/GP/02/2S/03/6Q/11/GP022S036-Q11@7.jpg;1;;1;new;0;1;0;0;0;0;0;0
12;1;HOUSEMARK GRAPHIC TEE - T-shirt z nadrukiem - white;Ubrania;99;1;99;1;;;;;RF-demo_13;RF-demo_13;Levi's®;Levi's®;1236231996039;;0;1.9;2.51;3.76;0.49;33;1;both;8;;;HOUSEMARK GRAPHIC TEE - T-shirt z nadrukiem - white,  Levi's®;HOUSEMARK GRAPHIC TEE - T-shirt z nadrukiem - white  Firma Levi's®  Rozmiary: , XS, L, XL, XXL, 3XL;levisr,housemark,graphic;HOUSEMARK GRAPHIC TEE - T-shirt z nadrukiem - white;levisr housemark graphic tee t;clothing - HOUSEMARK GRAPHIC TEE - T-shirt z nadrukiem - white;levisr-housemark-graphic-tee-t-shirt-z-nadrukiem-le222o03m-a11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/LE/22/2O/03/MA/11/LE222O03M-A11@4.jpg;1;;1;new;0;1;0;0;0;0;0;0
13;1;ADICOLOR TREFOIL TIGHT - Legginsy - collegiate navy;Ubrania;129;1;129;1;;;;;RF-demo_14;RF-demo_14;adidas Originals;adidas Originals;4404553285503;;0;3.78;3.2;1.51;1.94;1;1;both;2;;;ADICOLOR TREFOIL TIGHT - Legginsy - collegiate navy,  adidas Originals;ADICOLOR TREFOIL TIGHT - Legginsy - collegiate navy  Firma adidas Originals  Rozmiary: , 30, 32, 34, 36, 38, 40, 42, 44;adidas,originals,trefoil;ADICOLOR TREFOIL TIGHT - Legginsy - collegiate navy;adidas originals trefoil tight legginsy;clothing - ADICOLOR TREFOIL TIGHT - Legginsy - collegiate navy;adidas-originals-trefoil-tight-legginsy-ad121a0ae-k12;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/AD/12/1A/0A/EK/12/AD121A0AE-K12@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
14;1;KOLA - Ankle boot - black;Buty;169;1;169;1;;;;;RF-demo_15;RF-demo_15;RAID;RAID;6832050230231;;0;0.99;1.96;3.25;2.76;11;1;both;18;;;KOLA - Ankle boot - black,  RAID;KOLA - Ankle boot - black  Firma RAID  Rozmiary: , 36, 38, 39, 40, 41;raid,kola,ankle;KOLA - Ankle boot - black;raid kola ankle boot black;shoe - KOLA - Ankle boot - black;raid-kola-ankle-boot-black-rad11n011-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/RA/D1/1N/01/1Q/11/RAD11N011-Q11@13.jpg;1;;1;new;0;1;0;0;0;0;0;0
15;1;CLASSIC BOYS - Bluzka z długim rękawem - black/white;Ubrania;89;1;89;1;;;;;RF-demo_16;RF-demo_16;Vans;Vans;1522914726005;;0;3.09;2.08;2.95;2.4;27;1;both;14;;;CLASSIC BOYS - Bluzka z długim rękawem - black/white,  Vans;CLASSIC BOYS - Bluzka z długim rękawem - black/white  Firma Vans  Rozmiary: , 122/134, 134/140, 152/164, 164/176;vans,classic,bluzka;CLASSIC BOYS - Bluzka z długim rękawem - black/white;vans classic bluzka z dlugim;clothing - CLASSIC BOYS - Bluzka z długim rękawem - black/white;vans-classic-bluzka-z-dlugim-rekawem-va224g017-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/VA/22/4G/01/7Q/11/VA224G017-Q11@6.jpg;1;;1;new;0;1;0;0;0;0;0;0
16;1;SOFT TEE - T-shirt basic - flame scarlet;Ubrania;139;1;139;1;;;;;RF-demo_17;RF-demo_17;Tommy Jeans;Tommy Jeans;4800500690617;;0;3.06;1.58;3.45;0.23;18;1;both;11;;;SOFT TEE - T-shirt basic - flame scarlet,  Tommy Jeans;SOFT TEE - T-shirt basic - flame scarlet  Firma Tommy Jeans  Rozmiary: , XXS, XS, S, M, L, XL;tommy,jeans,soft;SOFT TEE - T-shirt basic - flame scarlet;tommy jeans soft tee t;clothing - SOFT TEE - T-shirt basic - flame scarlet;tommy-jeans-soft-tee-t-shirt-basic-tob21d04t-g11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TO/B2/1D/04/TG/11/TOB21D04T-G11@20.jpg;1;;1;new;0;1;0;0;0;0;0;0
17;1;10 PIECE ESSENTIAL SET - Zestaw pędzli do makijażu - -;Kosmetyki;199;1;199;1;;;;;RF-demo_18;RF-demo_18;Spectrum;Spectrum;8957611184876;;0;1.53;1.78;0.02;0.03;10;1;both;10;;;10 PIECE ESSENTIAL SET - Zestaw pędzli do makijażu - -,  Spectrum;10 PIECE ESSENTIAL SET - Zestaw pędzli do makijażu - -  Firma Spectrum;spectrum,10,piece;10 PIECE ESSENTIAL SET - Zestaw pędzli do makijażu - -;spectrum 10 piece essential set;beauty - 10 PIECE ESSENTIAL SET - Zestaw pędzli do makijażu - -;spectrum-10-piece-essential-set-make-up-brush-set-neutral-spg31k003-s11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/SP/G3/1K/00/3S/11/SPG31K003-S11@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
18;1;CLASSIC BELT - Pasek - black;Akcesoria;179;1;179;1;;;;;RF-demo_19;RF-demo_19;Tommy Hilfiger;Tommy Hilfiger;3990142352745;;0;1.2;1.58;0.5;0.82;5;1;both;14;;;CLASSIC BELT - Pasek - black,  Tommy Hilfiger;CLASSIC BELT - Pasek - black  Firma Tommy Hilfiger  Rozmiary: , 80, 85, 90, 95, 100;tommy,hilfiger,classic;CLASSIC BELT - Pasek - black;tommy hilfiger classic belt pasek;accessoires - CLASSIC BELT - Pasek - black;tommy-hilfiger-classic-belt-pasek-black-to151d05i-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TO/15/1D/05/IQ/11/TO151D05I-Q11@10.jpg;1;;1;new;0;1;0;0;0;0;0;0
19;1;CORE - T-shirt z nadrukiem - duke blue;Ubrania;79;1;79;1;;;;;RF-demo_20;RF-demo_20;Guess;Guess;9928370459223;;0;0.45;1.6;3.19;3.55;34;1;both;16;;;CORE - T-shirt z nadrukiem - duke blue,  Guess;CORE - T-shirt z nadrukiem - duke blue  Firma Guess  Rozmiary: , 122/128, 128/134, 134/140, 146/152, 158/164, 170/176;guess,core,t;CORE - T-shirt z nadrukiem - duke blue;guess core t shirt z;clothing - CORE - T-shirt z nadrukiem - duke blue;guess-core-t-shirt-z-nadrukiem-gu123g03v-k13;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/GU/12/3G/03/VK/13/GU123G03V-K13@4.jpg;1;;1;new;0;1;0;0;0;0;0;0
20;1;CREWNECK - T-shirt basic - dark blue;Ubrania;94;1;94;1;;;;;RF-demo_21;RF-demo_21;Champion;Champion;3512590618944;;0;0.02;2.38;2.65;1.5;19;1;both;12;;;CREWNECK - T-shirt basic - dark blue,  Champion;CREWNECK - T-shirt basic - dark blue  Firma Champion  Rozmiary: , XS, S, M, L, XL, XXL;champion,crewneck,t;CREWNECK - T-shirt basic - dark blue;champion crewneck t shirt basic;clothing - CREWNECK - T-shirt basic - dark blue;champion-crewneck-t-shirt-basic-dark-blue-c7642d01q-k11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/C7/64/2D/01/QK/11/C7642D01Q-K11@11.jpg;1;;1;new;0;1;0;0;0;0;0;0
21;1;CORE  - Koszulka polo - black;Ubrania;99;1;99;1;;;;;RF-demo_22;RF-demo_22;Hollister Co.;Hollister Co.;8817728986775;;0;0.43;3.5;3.73;0.92;14;1;both;8;;;CORE  - Koszulka polo - black,  Hollister Co.;CORE  - Koszulka polo - black  Firma Hollister Co.  Rozmiary: , XS, S, M, L;hollister,co,core;CORE  - Koszulka polo - black;hollister co core koszulka polo;clothing - CORE  - Koszulka polo - black;hollister-co-core-koszulka-polo-black-h0421d052-q11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/H0/42/1D/05/2Q/11/H0421D052-Q11@17.jpg;1;;1;new;0;1;0;0;0;0;0;0
22;1;TEE 2 PACK - Bluzka z długim rękawem - white;Ubrania;139;1;139;1;;;;;RF-demo_23;RF-demo_23;Tommy Hilfiger;Tommy Hilfiger;5159580461985;;0;2.19;3.55;1.39;3.28;4;1;both;11;;;TEE 2 PACK - Bluzka z długim rękawem - white,  Tommy Hilfiger;TEE 2 PACK - Bluzka z długim rękawem - white  Firma Tommy Hilfiger  Rozmiary: , 140-152, 152-164, 164-176;tommy,hilfiger,tee;TEE 2 PACK - Bluzka z długim rękawem - white;tommy hilfiger tee 2 pack;clothing - TEE 2 PACK - Bluzka z długim rękawem - white;tommy-hilfiger-tee-2-pack-podkoszulki-to184a02l-a12;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TO/18/4A/02/LA/12/TO184A02L-A12@2.jpg;1;;1;new;0;1;0;0;0;0;0;0
23;1;Bluzka z długim rękawem - snow white;Ubrania;159.9;1;159.9;1;;;;;RF-demo_24;RF-demo_24;Name it;Name it;5235428537397;;0;0.42;0.96;0.89;1.14;15;1;both;17;;;Bluzka z długim rękawem - snow white,  Name it;Bluzka z długim rękawem - snow white  Firma Name it  Rozmiary: , 116, 122/128, 134/140, 146/152;name,it,bluzka;Bluzka z długim rękawem - snow white;name it bluzka z dlugim;clothing - Bluzka z długim rękawem - snow white;name-it-bluzka-z-dlugim-rekawem-snow-white-na823g1ef-a11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/NA/82/3G/1E/FA/11/NA823G1EF-A11@7.jpg;1;;1;new;0;1;0;0;0;0;0;0
24;1;SPAGHETTI CAMI 3 PACK - Top - black/white/pink;Ubrania;69;1;69;1;;;;;RF-demo_25;RF-demo_25;New Look 915 Generation;New Look 915 Generation;9540278478765;;0;3.19;2.27;1.5;0.09;19;1;both;5;;;SPAGHETTI CAMI 3 PACK - Top - black/white/pink,  New Look 915 Generation;SPAGHETTI CAMI 3 PACK - Top - black/white/pink  Firma New Look 915 Generation  Rozmiary: , 134, 140/146, 152/158, 164/170;new,look,915;SPAGHETTI CAMI 3 PACK - Top - black/white/pink;new look 915 generation spaghetti;clothing - SPAGHETTI CAMI 3 PACK - Top - black/white/pink;new-look-915-generation-spaghetti-cami-3-pack-top-blackwhitepink-nl623g08a-j11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/NL/62/3G/08/AJ/11/NL623G08A-J11@11.jpg;1;;1;new;0;1;0;0;0;0;0;0
25;1;CLEANSING OIL 150ML - Oczyszczanie twarzy - neutral;Kosmetyki;129;1;129;1;;;;;RF-demo_26;RF-demo_26;Whamisa;Whamisa;1047190044515;;0;3.64;3.51;2.15;0.06;2;1;both;17;;;CLEANSING OIL 150ML - Oczyszczanie twarzy - neutral,  Whamisa;CLEANSING OIL 150ML - Oczyszczanie twarzy - neutral  Firma Whamisa;whamisa,cleansing,oil;CLEANSING OIL 150ML - Oczyszczanie twarzy - neutral;whamisa cleansing oil 150ml oczyszczanie;beauty - CLEANSING OIL 150ML - Oczyszczanie twarzy - neutral;whamisa-cleansing-oil-150ml-oczyszczanie-twarzy-neutral-whd31g000-s11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/WH/D3/1G/00/0S/11/WHD31G000-S11@2.1.jpg;1;;1;new;0;1;0;0;0;0;0;0
26;1;ORIGINAL REGULAR FIT - T-shirt basic - black iris;Ubrania;99;1;99;1;;;;;RF-demo_27;RF-demo_27;Tommy Jeans;Tommy Jeans;9624824216997;;0;3.58;0.02;3.79;1.59;36;1;both;7;;;ORIGINAL REGULAR FIT - T-shirt basic - black iris,  Tommy Jeans;ORIGINAL REGULAR FIT - T-shirt basic - black iris  Firma Tommy Jeans  Rozmiary: , XS, M, L, XL, XXL;tommy,jeans,original;ORIGINAL REGULAR FIT - T-shirt basic - black iris;tommy jeans original regular fit;clothing - ORIGINAL REGULAR FIT - T-shirt basic - black iris;tommy-jeans-original-regular-fit-t-shirt-basic-tob22o01c-k11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/TO/B2/2O/01/CK/11/TOB22O01C-K11@13.jpg;1;;1;new;0;1;0;0;0;0;0;0
27;1;Bluzka z długim rękawem - navy blazer;Ubrania;119.99;1;119.99;1;;;;;RF-demo_28;RF-demo_28;Jack & Jones PREMIUM;Jack & Jones PREMIUM;466618136620;;0;2.38;0.28;0.15;2.74;26;1;both;5;;;Bluzka z długim rękawem - navy blazer,  Jack & Jones PREMIUM;Bluzka z długim rękawem - navy blazer  Firma Jack & Jones PREMIUM  Rozmiary: , S, M, L, XL, XXL;jack,and,jones;Bluzka z długim rękawem - navy blazer;jack and jones premium bluzka;clothing - Bluzka z długim rękawem - navy blazer;jack-and-jones-premium-bluzka-z-dlugim-rekawem-navy-blazer-jam22o03t-k11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/JA/M2/2O/03/TK/11/JAM22O03T-K11@27.jpg;1;;1;new;0;1;0;0;0;0;0;0
28;1;BENASSI - Klapki - black/vivid pink;Buty;119;1;119;1;;;;;RF-demo_29;RF-demo_29;Nike Sportswear;Nike Sportswear;4141560188097;;0;1.47;1.17;1.19;0.87;31;1;both;12;;;BENASSI - Klapki - black/vivid pink,  Nike Sportswear;BENASSI - Klapki - black/vivid pink  Firma Nike Sportswear  Rozmiary: , 35.5, 36.5, 38, 39, 40.5, 42, 43;nike,sportswear,benassi;BENASSI - Klapki - black/vivid pink;nike sportswear benassi jdi klapki;shoe - BENASSI - Klapki - black/vivid pink;nike-sportswear-benassi-jdi-klapki-ni111f000-q12;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/NI/11/1F/00/0Q/12/NI111F000-Q12@12.jpg;1;;1;new;0;1;0;0;0;0;0;0
29;1;ONSLINUS CHECK TAPE PANT  - Spodnie materiałowe - dress blues;Ubrania;169;1;169;1;;;;;RF-demo_30;RF-demo_30;Only & Sons;Only & Sons;5043322302713;;0;2.51;2.88;0.82;3.12;23;1;both;18;;;ONSLINUS CHECK TAPE PANT  - Spodnie materiałowe - dress blues,  Only & Sons;ONSLINUS CHECK TAPE PANT  - Spodnie materiałowe - dress blues  Firma Only & Sons  Rozmiary: , S, M, L, XL, XXL;only,and,sons;ONSLINUS CHECK TAPE PANT  - Spodnie materiałowe - dress blues;only and sons onslinus check;clothing - ONSLINUS CHECK TAPE PANT  - Spodnie materiałowe - dress blues;only-and-sons-onslinus-check-tape-pant-spodnie-materialowe-dress-blues-os322e07n-k11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/OS/32/2E/07/NK/11/OS322E07N-K11@4.jpg;1;;1;new;0;1;0;0;0;0;0;0
30;1;RENEW LUCENT - Sneakersy niskie - white/black;Buty;279;1;279;1;;;;;RF-demo_31;RF-demo_31;Nike Sportswear;Nike Sportswear;5912574869269;;0;0.93;0.34;1.54;2.55;12;1;both;9;;;RENEW LUCENT - Sneakersy niskie - white/black,  Nike Sportswear;RENEW LUCENT - Sneakersy niskie - white/black  Firma Nike Sportswear  Rozmiary: , 35.5, 36, 36.5, 37.5, 38, 38.5, 39, 40;nike,sportswear,renew;RENEW LUCENT - Sneakersy niskie - white/black;nike sportswear renew lucent sneakersy;shoe - RENEW LUCENT - Sneakersy niskie - white/black;nike-sportswear-renew-lucent-sneakersy-niskie-ni113d07y-a11;W magazynie;Dostepny;1;2019-10-20;2019-10-20;1;https://mosaic04.ztat.net/vgs/media/catalog-lg/NI/11/3D/07/YA/11/NI113D07Y-A11@8.jpg;1;;1;new;0;1;0;0;0;0;0;0
